LeadingGOTerm	GOID	GOTerm	Ontology Source	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	GOLevels	GOGroups	% Associated Genes	Nr. Genes	Associated Genes Found
false	GO:0016458	gene silencing	GO_BiologicalProcess-GOA_17.11.2016_10h53	8.204181120694572E-4	0.0018954487416777113	6.181301893657845E-10	4.635976420243384E-9	[3, 5, 6, 7]	Group14	6.060606	10	[ADR1, BRE1, DEP1, HDA2, IES3, PAF1, RAD6, RTF1, RXT2, TOP1]
false	GO:2000112	regulation of cellular macromolecule biosynthetic process	GO_BiologicalProcess-GOA_17.11.2016_10h53	4.183212905680768E-11	3.5034408085076434E-10	6.181301893657845E-10	4.635976420243384E-9	[5, 6]	Group14	4.912664	45	[ADR1, BOL2, BRE1, BUD27, CAF16, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HCR1, HDA2, HOG1, IES3, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PIF1, PUT3, RAD6, RDR1, RPN4, RSC2, RTF1, RTG2, RXT2, SIN4, SIP3, SKN7, SPT8, STB5, TOP1, UPC2, VPS25, WAR1, YAP1, YRM1, YRR1, ZAP1, ZWF1]
false	GO:0000785	chromatin	GO_CellularComponent-GOA_17.11.2016_10h53	2.172136139015075E-4	6.063880054750418E-4	6.181301893657845E-10	4.635976420243384E-9	[2, 4, 5, 6, 7, 8, 9]	Group14	6.5868263	11	[BRE1, DEP1, GCN4, HDA2, IES3, PAF1, RAD6, RTF1, RTG2, RXT2, VPS75]
false	GO:0008270	zinc ion binding	GO_MolecularFunction-GOA_17.11.2016_10h53	3.417370647334827E-5	1.0903039684353974E-4	6.181301893657845E-10	4.635976420243384E-9	[6]	Group14	5.818182	16	[BRE1, CAT8, DAL81, GAL4, GZF3, LEU3, PDR1, PDR8, PUT3, RDR1, STB5, UPC2, WAR1, YRM1, YRR1, ZAP1]
false	GO:1990837	sequence-specific double-stranded DNA binding	GO_MolecularFunction-GOA_17.11.2016_10h53	1.7435333126479683E-7	7.787782129827591E-7	6.181301893657845E-10	4.635976420243384E-9	[6]	Group14	8.695652	16	[ADR1, BRE1, CAT8, GAL4, GCN4, GZF3, MSN4, PDR1, PDR8, PHO2, PUT3, RPN4, UPC2, YRM1, YRR1, ZAP1]
false	GO:0097659	nucleic acid-templated transcription	GO_BiologicalProcess-GOA_17.11.2016_10h53	1.0415428775749006E-12	2.3261124265839446E-11	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8]	Group14	5.562579	44	[ADR1, BOL2, BRE1, BUD27, CAF16, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HDA2, HOG1, IES3, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PUT3, RAD6, RDR1, RPN4, RSC2, RTF1, RTG2, RXT2, SIN4, SIP3, SKN7, SPT8, STB5, TOP1, UPC2, URE2, VPS25, WAR1, YAP1, YRM1, YRR1, ZAP1, ZWF1]
false	GO:1903506	regulation of nucleic acid-templated transcription	GO_BiologicalProcess-GOA_17.11.2016_10h53	7.017151604386691E-14	3.1343277166260556E-12	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8, 9]	Group14	5.99455	44	[ADR1, BOL2, BRE1, BUD27, CAF16, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HDA2, HOG1, IES3, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PUT3, RAD6, RDR1, RPN4, RSC2, RTF1, RTG2, RXT2, SIN4, SIP3, SKN7, SPT8, STB5, TOP1, UPC2, URE2, VPS25, WAR1, YAP1, YRM1, YRR1, ZAP1, ZWF1]
false	GO:0000790	nuclear chromatin	GO_CellularComponent-GOA_17.11.2016_10h53	0.012506858148561019	0.017277515380486354	6.181301893657845E-10	4.635976420243384E-9	[3, 5, 6, 7, 8, 9, 10, 11, 12]	Group14	5.109489	7	[BRE1, DEP1, GCN4, HDA2, IES3, RAD6, RXT2]
false	GO:0000987	core promoter proximal region sequence-specific DNA binding	GO_MolecularFunction-GOA_17.11.2016_10h53	1.1057354120012672E-8	6.442110661224774E-8	6.181301893657845E-10	4.635976420243384E-9	[8]	Group14	13.829787	13	[ADR1, CAT8, GAL4, GCN4, MSN4, PDR1, PDR8, PHO2, PUT3, RPN4, UPC2, YRM1, YRR1]
true	GO:0006366	transcription from RNA polymerase II promoter	GO_BiologicalProcess-GOA_17.11.2016_10h53	9.519441251418606E-17	1.2756051276900932E-14	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8, 9, 10]	Group14	7.7504725	41	[ADR1, BOL2, BRE1, BUD27, CAF16, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HDA2, HOG1, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PUT3, RAD6, RDR1, RPN4, RSC2, RTF1, RTG2, RXT2, SIN4, SIP3, SKN7, SPT8, STB5, TOP1, UPC2, VPS25, WAR1, YAP1, YRM1, YRR1, ZAP1]
false	GO:0045893	positive regulation of transcription, DNA-templated	GO_BiologicalProcess-GOA_17.11.2016_10h53	1.1363990412543367E-11	1.171365165600624E-10	6.181301893657845E-10	4.635976420243384E-9	[5, 6, 7, 8, 9, 10, 11]	Group14	8.0229225	28	[ADR1, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HOG1, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PUT3, RPN4, RTF1, RTG2, RXT2, SIN4, SIP3, SPT8, UPC2, WAR1, YRM1, YRR1, ZAP1]
false	GO:1903507	negative regulation of nucleic acid-templated transcription	GO_BiologicalProcess-GOA_17.11.2016_10h53	3.468953541340568E-8	1.7878452866909084E-7	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8, 9, 10]	Group14	7.3170733	21	[ADR1, BOL2, BRE1, DEP1, GCN4, GZF3, HDA2, IES3, LEU3, MED1, PAF1, RAD6, RPN4, RTF1, RXT2, SIN4, SPT8, TOP1, URE2, VPS25, ZWF1]
false	GO:0006357	regulation of transcription from RNA polymerase II promoter	GO_BiologicalProcess-GOA_17.11.2016_10h53	3.3302542245629296E-16	2.231270330457163E-14	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8, 9, 10, 11]	Group14	8.172043	38	[ADR1, BOL2, BUD27, CAF16, CAT8, DAL81, DEP1, GAL4, GCN4, GZF3, HDA2, HOG1, LEU3, MED1, MSN4, PAF1, PDR1, PDR8, PHO2, PUT3, RDR1, RPN4, RTF1, RTG2, RXT2, SIN4, SIP3, SKN7, SPT8, STB5, TOP1, UPC2, VPS25, WAR1, YAP1, YRM1, YRR1, ZAP1]
false	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	GO_BiologicalProcess-GOA_17.11.2016_10h53	8.783241036227431E-7	3.461630290748458E-6	6.181301893657845E-10	4.635976420243384E-9	[6, 7, 8, 9, 10, 11, 12]	Group14	8.86076	14	[BOL2, DEP1, GCN4, GZF3, HDA2, LEU3, MED1, PAF1, RPN4, RTF1, RXT2, SIN4, SPT8, VPS25]
false	GO:0006348	chromatin silencing at telomere	GO_BiologicalProcess-GOA_17.11.2016_10h53	0.0010011455952295414	0.002199237864930468	6.181301893657845E-10	4.635976420243384E-9	[5, 6, 7, 8, 9, 10, 11, 12, 13]	Group14	8.045977	7	[BRE1, DEP1, IES3, PAF1, RAD6, RTF1, RXT2]
false	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	GO_BiologicalProcess-GOA_17.11.2016_10h53	3.3843306647986265E-4	8.721159790057998E-4	6.181301893657845E-10	4.635976420243384E-9	[4, 7, 8, 9, 10, 11, 12, 13]	Group14	11.538462	6	[ADR1, CAT8, GAL4, MSN4, PDR1, RPN4]
